=====  ADT-Version 8.2.1 =====
                  ----Intensity--- -Tno Values-- ---TnoCI Rules---  -Temperature-                    
           Time         MSLPVmax   Fnl Adj Ini   Cnstrnt Wkng Rpd    Cntr   Mean   Scene  EstRMW   MW   Storm Location  Fix
   Date    (UTC)   CI  (CKZ)(kts)  Tno Raw Raw    Limit  Flag Wkng  Region  Cloud  Type    (km)  Score   Lat     Lon    Mthd    Sat   VZA  Comments
2016JUL24 170000  4.5  979.6  77.0  4.5 4.5 4.1  MW     OFF  OFF  -64.66 -70.49  UNIFRM   NA   48.2   15.27  124.84  FCST   GOES15 21.4 
2016JUL24 173000  4.5  979.6  77.0  4.5 4.5 4.1  MW     OFF  OFF  -62.76 -69.72  UNIFRM   NA   48.2   15.30  124.91  FCST   GOES15 21.4 
2016JUL24 180000  4.6  977.7  79.6  4.6 4.6 4.6  MW     OFF  OFF  -60.86 -68.34  EMBC     NA   48.2   15.33  124.98  FCST   GOES15 21.4 
2016JUL24 183000  4.6  977.5  79.6  4.6 4.6 4.8  MW     OFF  OFF  -58.66 -69.08  EMBC     NA   48.2   15.61  125.20  SPRL   GOES15 21.5 
2016JUL24 190000  4.6  977.6  79.6  4.6 4.6 4.8  MW     OFF  OFF  -58.26 -67.83  EMBC     NA   48.2   15.54  125.27  SPRL   GOES15 21.4 
2016JUL24 193000  4.6  977.6  79.6  4.6 4.6 4.7  MW     OFF  OFF  -55.26 -66.50  EMBC     NA   48.2   15.57  125.24  SPRL   GOES15 21.4 
2016JUL24 200000  4.6  977.5  79.6  4.6 4.6 4.7  MW     OFF  OFF  -53.96 -65.78  EMBC     NA   48.2   15.60  125.31  SPRL   GOES15 21.4 
2016JUL24 203000  4.6  977.5  79.6  4.6 4.6 5.4  MW     OFF  OFF  -45.26 -64.99  EYE    -99   48.2   15.63  125.29  SPRL   GOES15 21.5 
2016JUL24 210000  4.6  977.5  79.6  4.6 4.6 5.5  MW     OFF  OFF  -35.36 -64.54  EYE      7   48.2   15.77  125.35  SPRL   GOES15 21.6 
2016JUL24 213000  4.7  975.5  82.2  4.7 5.6 5.6  MW OFF  OFF  -20.96 -64.53  EYE    -99   48.2   15.81  125.40  SPRL   GOES15 21.6 
2016JUL24 220000  4.9  971.6  87.4  4.9 5.8 5.9  1.3T6hr  OFF  OFF    2.24 -64.79  EYE    -99   48.2   15.85  125.55  COMBO  GOES15 21.5 
2016JUL24 223000  5.0  969.6  90.0  5.0 5.8 6.1  1.3T6hr  OFF  OFF    9.04 -66.18  EYE     12   48.2   15.89  125.60  COMBO  GOES15 21.5 
2016JUL24 230000  5.2  965.9  94.8  5.2 5.8 6.1  1.3T6hr  OFF  OFF    1.34 -66.95  EYE     13   48.2   15.94  125.66  COMBO  GOES15 21.6 
2016JUL24 233000  5.4  962.1  99.6  5.4 5.8 6.1  1.3T6hr  OFF  OFF    7.44 -66.26  EYE     14   48.2   15.98  125.71  COMBO  GOES15 21.6 
2016JUL25 000000  5.6  958.0 104.6  5.6 5.9 6.0  1.3T6hr  OFF  OFF    9.44 -65.21  EYE     13   48.2   16.12  125.76  COMBO  GOES15 21.7 
2016JUL25 003000  5.8  953.7 109.8  5.8 5.9 5.9  none  OFF  OFF    6.94 -64.86  EYE     15   48.2   16.17  125.81  COMBO  GOES15 21.7 
2016JUL25 010000  5.8  953.6 109.8  5.8 5.9 6.0  1.3T6hr  OFF  OFF   10.44 -64.86  EYE     15   48.2   16.21  125.86  COMBO  GOES15 21.7 
2016JUL25 013000  5.8  953.7 109.8  5.8 5.9 5.9  none  OFF  OFF   12.24 -63.69  EYE     14   48.2   16.16  125.91  COMBO  GOES15 21.6 
2016JUL25 020000  5.8  953.6 109.8  5.8 5.9 5.9  none  OFF  OFF   12.24 -64.40  EYE     14   48.2   16.20  125.96  COMBO  GOES15 21.6 
2016JUL25 023000  5.8  953.6 109.8  5.8 5.8 5.8  none  OFF  OFF   10.44 -63.90  EYE     14   17.0   16.25  126.12  COMBO  GOES15 21.6 
2016JUL25 030000  5.8  953.6 109.8  5.8 5.9 6.0  1.3T6hr  OFF  OFF   13.04 -64.79  EYE     15   17.0   16.37  126.05  COMBO  GOES15 21.8 
2016JUL25 033000  5.8  953.5 109.8  5.8 5.8 5.8  none  OFF  OFF   12.94 -63.23  EYE     15   17.0   16.41  126.10  COMBO  GOES15 21.8 
2016JUL25 040000  5.8  953.5 109.8  5.8 5.7 5.7  none  OFF  OFF   11.44 -61.12  EYE     14   17.0   16.40  126.20  FCST   GOES15 21.7 
2016JUL25 043000  5.8  953.5 109.8  5.8 5.7 5.7  none  OFF  OFF   11.04 -60.31  EYE     15   17.0   16.49  126.30  COMBO  GOES15 21.8 
2016JUL25 050000  5.8  953.5 109.8  5.7 5.7 5.7  none   ON  OFF   13.34 -59.80  EYE     16   17.0   16.54  126.35  COMBO  GOES15 21.8 
2016JUL25 053000  5.8  953.5 109.8  5.7 5.7 5.7  none   ON  OFF   14.04 -59.90  EYE     16   17.0   16.58  126.39  COMBO  GOES15 21.8 
2016JUL25 060000  5.8  953.4 109.8  5.7 5.8 5.8  none   ON  OFF   13.34 -60.69  EYE     15   17.0   16.63  126.44  COMBO  GOES15 21.8 
2016JUL25 063000  5.8  953.4 109.8  5.7 5.8 5.8  none   ON  OFF   13.64 -61.12  EYE     15   17.0   16.67  126.48  COMBO  GOES15 21.8 
2016JUL25 070000  5.8  953.4 109.8  5.7 5.8 5.8  none   ON  OFF   12.34 -61.39  EYE     16   17.0   16.72  126.53  COMBO  GOES15 21.9 
2016JUL25 073000  5.8  953.4 109.8  5.7 5.8 5.8  none   ON  OFF   13.14 -60.55  EYE     16   17.0   16.76  126.57  COMBO  GOES15 21.9 
2016JUL25 080000  5.8  953.3 109.8  5.7 5.6 5.6  none   ON  OFF   12.64 -58.77  EYE     15   17.0   16.81  126.62  COMBO  GOES15 21.9 
2016JUL25 083000  5.8  953.3 109.8  5.7 5.5 5.5  none   ON  OFF   12.54 -56.83  EYE     15   17.0   16.85  126.66  COMBO  GOES15 21.9 
2016JUL25 090000  5.8  953.3 109.8  5.6 5.4 5.4  none   ON  OFF   12.54 -55.36  EYE     15   17.0   16.89  126.70  COMBO  GOES15 22.0 
2016JUL25 093000  5.8  953.3 109.8  5.5 5.1 5.1  none   ON  FLG   11.74 -52.24  EYE    -99   17.0   16.84  126.74  COMBO  GOES15 21.9 
2016JUL25 100000  5.8  953.3 109.8  5.4 5.1 5.1  none   ON  FLG    9.84 -52.34  EYE     14   17.0   16.95  126.75  COMBO  GOES15 22.0 
2016JUL25 103000  5.8  953.3 109.8  5.3 5.2 5.2  none   ON  FLG    7.84 -53.52  EYE     14   17.0   16.99  126.90  SPRL   GOES15 22.0 
2016JUL25 110000  5.7  955.4 107.2  5.2 5.1 5.1  none   ON  FLG   10.14 -51.84  EYE     13   17.0   17.04  126.83  COMBO  GOES15 22.1 
2016JUL25 113000  5.7  955.4 107.2  5.2 5.0 5.0  none   ON  FLG   -4.16 -52.07  EYE     11   17.0   17.08  126.98  SPRL   GOES15 22.0 
2016JUL25 120000  5.7  955.3 107.2  5.1 5.0 5.0  none   ON  FLG   -7.36 -53.09  EYE     11   35.5   17.23  127.03  COMBO  GOES15 22.2 
2016JUL25 123000  5.7  955.3 107.2  5.0 4.8 4.8  none   ON  FLG  -11.66 -51.41  EYE    -99   35.5   17.12  127.02  FCST   GOES15 22.0 
2016JUL25 130000  5.7  955.3 107.2  4.9 4.8 4.8  none   ON  FLG  -27.16 -53.27  EYE    -99   35.5   17.22  127.12  SPRL   GOES15 22.1 
2016JUL25 133000  5.7  955.3 107.2  4.9 4.7 4.7  none   ON  FLG  -38.26 -53.40  EYE    -99   35.5   17.26  127.06  SPRL   GOES15 22.2 
2016JUL25 140000  5.7  955.3 107.2  4.8 4.7 4.7  none   ON  FLG  -38.46 -53.68  EYE    -99   35.5   17.26  127.16  FCST   GOES15 22.1 
2016JUL25 143000  5.7  955.3 107.2  4.7 4.6 4.6  none   ON  FLG  -35.36 -52.34  EYE    -99   35.5   17.30  127.20  FCST   GOES15 22.2 
2016JUL25 150000  5.6  957.4 104.6  4.7 4.4 4.4  none   ON  FLG  -34.66 -50.65  EYE    -99   35.5   17.35  127.24  FCST   GOES15 22.2 
2016JUL25 153000  5.1  967.0  92.4  4.6 4.8 3.9  0.7T6hr   ON  ON   -46.96 -51.09  UNIFRM   NA   14.9   17.47  127.27  FCST   GOES15 22.3 
2016JUL25 160000  5.1  967.0  92.4  4.6 4.5 4.5  none   ON  ON   -35.06 -51.68  EYE    -99   14.9   17.50  127.30  FCST   GOES15 22.3 
2016JUL25 163000  5.0  968.8  90.0  4.5 4.4 4.4  none   ON  ON   -35.56 -51.54  EYE    -99   14.9   17.53  127.33  FCST   GOES15 22.3 
2016JUL25 170000  5.0  968.8  90.0  4.5 4.5 3.7  0.7T6hr   ON  ON   -46.06 -51.43  UNIFRM   NA   14.9   17.57  127.37  FCST   GOES15 22.4 
2016JUL25 173000  5.0  968.8  90.0  4.5 4.5 3.6  0.7T6hr   ON  ON   -52.96 -50.87  UNIFRM   NA   14.9   17.60  127.40  FCST   GOES15 22.4 
2016JUL25 180000  5.0  968.8  90.0  4.5 4.4 3.5  0.7T6hr   ON  ON   -52.36 -49.75  UNIFRM   NA   14.9   17.63  127.43  FCST   GOES15 22.4 
2016JUL25 183000  4.9  970.7  87.4  4.4 4.3 3.4  0.7T6hr   ON  ON   -59.36 -49.39  UNIFRM   NA   14.9   17.67  127.47  FCST   GOES15 22.4 
2016JUL25 190000  4.9  970.7  87.4  4.4 4.2 3.2  0.7T6hr   ON  ON   -64.66 -46.62  UNIFRM   NA   14.9   17.70  127.50  FCST   GOES15 22.4 
2016JUL25 193000  4.8  972.7  84.8  4.3 4.2 3.0  0.7T6hr   ON  ON   -56.56 -45.12  RCDO   NA   14.9   17.73  127.53  FCST   GOES15 22.5 
2016JUL25 200000  4.8  972.7  84.8  4.3 4.1 2.8  0.7T6hr   ON  ON   -55.86 -42.62  RCDO   NA   14.9   17.76  127.56  FCST   GOES15 22.5 
2016JUL25 203000  4.7  974.6  82.2  4.2 4.0 2.8  0.7T6hr   ON  ON   -60.46 -42.31  RCDO   NA   14.9   17.79  127.59  FCST   GOES15 22.5 
2016JUL25 210000  4.6  976.4  79.6  4.1 4.0 2.9  0.7T6hr   ON  ON   -54.86 -46.43  UNIFRM   NA   14.9   17.87  127.78  SPRL   GOES15 22.5 
2016JUL25 213000  4.6  976.5  79.6  4.1 3.9 2.8  0.7T6hr   ON  ON   -57.56 -43.40  RCDO   NA   14.9   17.85  127.65  FCST   GOES15 22.5 
2016JUL25 220000  4.5  978.3  77.0  4.0 3.9 3.1  0.7T6hr   ON  ON   -54.26 -50.08  UNIFRM   NA    0.0   17.90  127.90  FCST   GOES15 22.5 
2016JUL25 223000  4.4  980.0  74.6  3.9 3.8 3.0  0.7T6hr   ON  ON   -55.86 -49.68  UNIFRM   NA    0.0   17.93  127.94  FCST   GOES15 22.5 
2016JUL25 230000  4.4  980.0  74.6  3.9 3.8 3.0  0.7T6hr   ON  ON   -53.96 -50.37  UNIFRM   NA    0.0   17.96  127.97  FCST   GOES15 22.5 
2016JUL25 233000  4.3  981.7  72.2  3.8 3.8 3.2  0.7T6hr   ON  ON   -48.66 -49.96  UNIFRM   NA    0.0   17.99  128.00  FCST   GOES15 22.5 
2016JUL26 000000  4.3  981.7  72.2  3.8 3.8 3.3  0.7T6hr   ON  ON   -43.36 -49.91  UNIFRM   NA    0.0   18.02  128.04  FCST   GOES15 22.6 
2016JUL26 003000  4.3  981.7  72.2  3.8 3.7 3.2  0.7T6hr   ON  ON   -42.86 -48.86  UNIFRM   NA    0.0   18.05  128.07  FCST   GOES15 22.6 
2016JUL26 010000  4.2  983.3  69.8  3.7 3.7 3.2  0.7T6hr   ON  ON   -44.46 -48.01  UNIFRM   NA    0.0   18.08  128.10  FCST   GOES15 22.6 
2016JUL26 013000  4.2  983.3  69.8  3.7 3.6 3.2  0.7T6hr   ON  ON   -47.56 -47.24  UNIFRM   NA    0.0   18.11  128.13  FCST   GOES15 22.6 
2016JUL26 020000  4.2  983.3  69.8  3.7 3.6 3.3  0.7T6hr   ON  ON   -51.66 -46.86  UNIFRM   NA    0.0   18.14  128.17  FCST   GOES15 22.6 
2016JUL26 023000  4.1  985.0  67.4  3.6 3.5 3.0  0.7T6hr   ON  ON   -52.96 -42.70  UNIFRM   NA    0.0   18.13  128.13  FCST   GOES15 22.6 
2016JUL26 030000  4.1  985.0  67.4  3.6 3.4 2.9  0.7T6hr   ON  ON   -49.56 -42.32  UNIFRM   NA    0.0   18.15  128.15  FCST   GOES15 22.7 
2016JUL26 033000  4.0  986.6  65.0  3.5 3.4 2.9  0.7T6hr   ON  ON   -53.56 -42.17  UNIFRM   NA    0.0   18.18  128.18  FCST   GOES15 22.7 
2016JUL26 040000  3.9  987.9  63.0  3.4 3.3 2.8  0.7T6hr   ON  ON   -57.26 -42.04  UNIFRM   NA    0.0   18.23  128.21  FCST   GOES15 22.7 
2016JUL26 043000  3.9  987.9  63.0  3.4 3.2 2.8  0.7T6hr   ON  ON   -60.06 -43.27  UNIFRM   NA    0.0   18.26  128.23  FCST   GOES15 22.7 
2016JUL26 050000  3.8  989.2  61.0  3.3 3.2 2.9  0.7T6hr   ON  ON   -59.76 -43.94  UNIFRM   NA    0.0   18.28  128.26  FCST   GOES15 22.8 
2016JUL26 053000  3.7  990.6  59.0  3.2 3.1 2.8  0.7T6hr   ON  ON   -58.66 -43.66  UNIFRM   NA    0.0   18.30  128.28  FCST   GOES15 22.8 
2016JUL26 060000  3.7  990.5  59.0  3.2 3.1 3.0  0.7T6hr   ON  ON   -57.56 -45.83  UNIFRM   NA    0.0   18.33  128.31  FCST   GOES15 22.8 
2016JUL26 063000  3.6  991.9  57.0  3.1 3.1 2.9  0.7T6hr   ON  ON   -57.26 -44.21  UNIFRM   NA    0.0   18.35  128.33  FCST   GOES15 22.8 
2016JUL26 070000  3.6  991.8  57.0  3.1 3.0 2.9  0.7T6hr   ON  ON   -57.96 -43.04  UNIFRM   NA    0.0   18.37  128.36  FCST   GOES15 22.8 
2016JUL26 073000  3.6  991.8  57.0  3.1 3.0 3.0  none   ON  ON   -59.36 -43.02  UNIFRM   NA    0.0   18.40  128.38  FCST   GOES15 22.8 
2016JUL26 080000  3.5  993.1  55.0  3.0 3.0 2.9  0.7T6hr   ON  ON   -57.56 -42.32  UNIFRM   NA    0.0   18.42  128.40  FCST   GOES15 22.8 
2016JUL26 083000  3.5  993.1  55.0  3.0 2.9 2.9  none   ON  ON   -60.86 -41.24  UNIFRM   NA    0.0   18.44  128.43  FCST   GOES15 22.9 
2016JUL26 090000  3.5  993.1  55.0  3.0 2.9 2.9  none   ON  ON   -60.86 -40.41  UNIFRM   NA    0.0   18.46  128.45  FCST   GOES15 22.9 
2016JUL26 093000  3.4  994.4  53.0  2.9 2.9 2.9  none   ON  ON   -57.56 -39.27  UNIFRM   NA    0.0   18.49  128.48  FCST   GOES15 22.9 
2016JUL26 100000  3.4  994.4  53.0  2.9 3.0 3.0  none   ON  ON   -54.56 -38.88  UNIFRM   NA    5.6   18.50  128.50  FCST   GOES15 22.9 
2016JUL26 103000  3.4  994.4  53.0  2.9 3.1 3.1  none   ON  ON   -44.76 -39.08  UNIFRM   NA    5.6   18.52  128.52  FCST   GOES15 22.9 
2016JUL26 110000  3.3  995.6  51.0  2.9 3.0 3.0  none   ON  ON   -22.56 -38.28  UNIFRM   NA    5.6   18.54  128.54  FCST   GOES15 22.9 
2016JUL26 113000  3.2  996.9  49.0  2.9 3.0 3.0  none   ON  ON    -9.66 -37.01  UNIFRM   NA    5.6   18.56  128.56  FCST   GOES15 22.9 
2016JUL26 120000  3.2  996.9  49.0  2.9 2.5 2.5  none   ON  ON    -7.66 -34.27  CRVBND   NA    5.6   18.58  128.58  FCST   GOES15 23.0 
2016JUL26 123000  3.1  998.1  47.0  2.8 2.4 2.4  none   ON  ON   -14.96 -31.82  CRVBND   NA    5.6   18.60  128.60  FCST   GOES15 23.0 
2016JUL26 130000  3.1  998.1  47.0  2.7 2.4 2.2  0.5Thour  ON  ON   -23.16 -27.39  CRVBND   NA    5.6   18.61  128.62  FCST   GOES15 23.0 
2016JUL26 133000  3.1  998.1  47.0  2.6 2.4 2.3  0.7T6hr   ON  ON   -21.96 -23.59  CRVBND   NA    5.6   18.63  128.63  FCST   GOES15 23.0 
2016JUL26 140000  3.0  999.3  45.0  2.6 2.5 2.5  none   ON  ON   -16.36 -18.83  CRVBND   NA    5.6   18.65  128.65  FCST   GOES15 23.0 
2016JUL26 143000  2.9 1000.6  43.0  2.4 2.3 2.3  none   ON  ON    -9.16 -22.88  CRVBND   NA    5.6   18.44  128.63  FCST   GOES15 22.8 
2016JUL26 150000  2.9 1000.6  43.0  2.4 2.3 2.0  0.7T6hr   ON  ON   -11.96 -19.58  CRVBND   NA    5.6   18.46  128.66  FCST   GOES15 22.8 
2016JUL26 153000  2.8 1001.8  41.0  2.3 2.3 2.3  none   ON  ON    -6.86 -16.71  CRVBND   NA    5.7   18.48  128.68  FCST   GOES15 22.8 
2016JUL26 160000  2.8 1001.8  41.0  2.3 2.3 2.3  none   ON  ON    -4.66 -12.54  CRVBND   NA    5.7   18.50  128.70  FCST   GOES15 22.8 
2016JUL26 163000  2.7 1003.0  39.0  2.2 1.9 1.5  1.0T6hr   ON  ON    -6.06 -10.33  SHEAR    NA    5.7   18.52  128.72  FCST   GOES15 22.8 
2016JUL26 170000  2.7 1003.0  39.0  2.2 1.9 1.5  1.0T6hr   ON  ON     2.64  -9.38  SHEAR    NA    5.7   18.54  128.74  FCST   GOES15 22.8 
2016JUL26 173000  2.6 1004.2  37.0  2.1 2.2 2.1  0.7T6hr   ON  ON     3.64  -9.43  CRVBND   NA    5.7   18.55  128.77  FCST   GOES15 22.9 
2016JUL26 180000  2.6 1004.1  37.0  2.1 1.9 1.5  1.0T6hr   ON  ON    -3.56  -9.86  SHEAR    NA    5.7   18.57  128.79  FCST   GOES15 22.9 
2016JUL26 183000  2.5 1005.3  35.0  2.0 1.8 1.5  1.0T6hr   ON  ON    -3.76 -10.74  SHEAR    NA    5.7   18.59  128.81  FCST   GOES15 22.9 
2016JUL26 190000  2.4 1005.9  34.0  1.9 1.7 1.5  1.0T6hr   ON  ON    -6.36 -11.15  SHEAR    NA    5.7   18.60  128.83  FCST   GOES15 22.9 
2016JUL26 193000  2.4 1005.9  34.0  1.9 2.0 2.0  none   ON  ON   -11.96 -11.36  CRVBND   NA    5.7   18.62  128.85  FCST   GOES15 22.9 
2016JUL26 200000  2.4 1005.8  34.0  1.9 2.0 2.0  none   ON  ON   -16.86 -11.65  CRVBND   NA    5.7   18.64  128.88  FCST   GOES15 22.9 
2016JUL26 203000  2.4 1005.8  34.0  1.9 2.2 2.2  none   ON  ON   -18.56 -12.33  CRVBND   NA    5.7   18.65  128.90  FCST   GOES15 22.9 
2016JUL26 210000  2.4 1005.8  34.0  2.0 2.4 2.4  none   ON  ON   -29.46 -11.81  CRVBND   NA    5.7   18.67  128.93  FCST   GOES15 22.9 
2016JUL26 213000  2.3 1006.4  33.0  2.0 2.1 2.1  none   ON  ON   -28.66 -13.74  CRVBND   NA    5.7   18.69  128.95  FCST   GOES15 22.9 
2016JUL26 220000  2.3 1006.5  33.0  1.9 1.5 1.5  none   ON  ON    11.84 -15.72  SHEAR    NA    5.7   18.50  128.80  FCST   GOES15 22.8 
2016JUL26 223000  2.2 1007.0  32.0  1.9 1.5 1.5  none   ON  ON     7.84 -16.15  SHEAR    NA    5.7   18.53  128.83  FCST   GOES15 22.8 
2016JUL26 230000  2.2 1007.0  32.0  1.9 2.1 2.1  none   ON  ON     4.54 -15.27  CRVBND   NA    5.7   18.55  128.86  FCST   GOES15 22.8 
2016JUL26 233000  2.1 1007.6  31.0  2.0 2.3 2.3  none   ON  ON     3.64 -14.20  CRVBND   NA    5.7   18.58  128.89  FCST   GOES15 22.8 
2016JUL27 000000  2.1 1007.6  31.0  2.0 2.2 2.2  none   ON  ON     3.44 -13.48  CRVBND   NA    5.7   18.61  128.92  FCST   GOES15 22.9 
2016JUL27 003000  2.0 1008.1  30.0  1.9 2.1 2.1  none   ON  ON     4.84 -12.51  CRVBND   NA    5.7   18.64  128.95  FCST   GOES15 22.9 
2016JUL27 010000  2.0 1008.1  30.0  1.9 2.1 2.1  none   ON  ON     2.64  -9.46  CRVBND   NA    5.7   18.67  128.98  FCST   GOES15 22.9 
2016JUL27 013000  2.0 1008.1  30.0  1.9 1.5 1.5  none   ON  ON     2.14  -7.25  SHEAR    NA    5.7   18.70  129.01  FCST   GOES15 22.9 
2016JUL27 020000  2.0 1008.1  30.0  1.9 1.5 1.5  none   ON  ON     0.84  -5.48  SHEAR    NA    5.7   18.73  129.04  FCST   GOES15 23.0 
2016JUL27 023000  2.0 1008.0  30.0  1.8 1.5 1.5  none   ON  ON    12.14  -6.42  SHEAR    NA   -5.4   18.80  128.76  FCST   GOES15 23.1 
2016JUL27 030000  2.0 1008.0  30.0  1.7 1.5 1.5  none   ON  ON    15.44  -3.43  SHEAR    NA   -5.4   18.83  128.81  FCST   GOES15 23.2 
2016JUL27 033000  2.0 1008.0  30.0  1.6 1.5 1.5  none   ON  ON    14.34  -0.67  SHEAR    NA   -5.4   18.87  128.86  FCST   GOES15 23.2 
2016JUL27 040000  2.0 1008.0  30.0  1.5 1.5 1.5  none   ON  ON    14.34   1.35  SHEAR    NA   -5.4   18.90  128.90  FCST   GOES15 23.2 
2016JUL27 043000  2.0 1008.0  30.0  1.5 1.5 1.5  none   ON  ON    14.24   2.04  SHEAR    NA   -5.4   18.93  128.94  FCST   GOES15 23.2 
2016JUL27 050000  2.0 1008.0  30.0  1.5 1.5 1.5  none   ON  ON    13.34   2.63  SHEAR    NA   -5.4   18.96  128.99  FCST   GOES15 23.2 
2016JUL27 053000  2.0 1008.0  30.0  1.5 1.5 1.5  none   ON  ON    12.04   3.54  SHEAR    NA   -5.4   19.00  129.03  FCST   GOES15 23.3 
2016JUL27 060000  2.0 1007.9  30.0  1.5 1.5 1.5  none   ON  ON    11.44   4.44  SHEAR    NA   -5.4   19.03  129.07  FCST   GOES15 23.3 
2016JUL27 063000  1.9 1008.5  29.0  1.5 1.5 1.5  none   ON  ON    13.34   4.90  SHEAR    NA   -5.4   19.06  129.11  FCST   GOES15 23.3 
2016JUL27 070000  1.9 1008.5  29.0  1.5 1.5 1.5  none   ON  ON    15.74   5.47  SHEAR    NA   -5.4   19.09  129.15  FCST   GOES15 23.3 
2016JUL27 073000  1.9 1008.5  29.0  1.5 1.5 1.5  none   ON  ON    14.54   6.44  SHEAR    NA   -5.4   19.12  129.20  FCST   GOES15 23.3 
2016JUL27 080000  1.9 1008.4  29.0  1.5 1.5 1.5  none   ON  ON    16.24   8.45  SHEAR    NA   -5.4   19.15  129.24  FCST   GOES15 23.4 
2016JUL27 083000  1.8 1009.0  28.0  1.5 1.5 1.5  none   ON  ON    17.34   8.54  SHEAR    NA   -5.4   19.18  129.28  FCST   GOES15 23.4 
2016JUL27 090000  1.7 1009.5  27.0  1.5 1.5 1.5  none   ON  ON    17.14   8.74  SHEAR    NA   -5.4   19.21  129.32  FCST   GOES15 23.4 
2016JUL27 093000  1.6 1009.0  26.0  1.5 1.5 1.5  none   ON  ON    17.34   9.56  SHEAR    NA   -5.4   19.16  129.34  FCST   GOES15 23.3 
2016JUL27 100000  1.5 1009.0  25.0  1.5 1.5 1.5  none   ON  ON    16.64   9.57  SHEAR    NA   -5.4   19.20  129.40  FCST   GOES15 23.4 
2016JUL27 103000  1.5 1009.0  25.0  1.5 1.5 1.5  none  OFF  ON    16.84  10.38  SHEAR    NA   -5.4   19.24  129.46  FCST   GOES15 23.4 
2016JUL27 110000  1.5 1009.0  25.0  1.5 1.5 1.5  none  OFF  ON    16.84  10.52  SHEAR    NA   -5.4   19.28  129.51  FCST   GOES15 23.4 
2016JUL27 113000  1.5 1009.0  25.0  1.5 1.5 1.5  none  OFF  ON    17.14  10.45  SHEAR    NA   -5.4   19.31  129.57  FCST   GOES15 23.4 
2016JUL27 120000  1.5 1009.0  25.0  1.5 1.5 1.5  none  OFF  ON    17.24  10.46  SHEAR    NA   -3.1   19.35  129.62  FCST   GOES15 23.5 
2016JUL27 123000  1.5 1009.0  25.0  1.5 1.5 1.5  none  OFF  ON    17.24  10.05  SHEAR    NA   -3.1   19.39  129.68  FCST   GOES15 23.5 
2016JUL27 130000  1.5 1009.0  25.0  1.5 1.5 1.5  none  OFF  OFF   16.94  10.37  SHEAR    NA   -3.1   19.43  129.73  FCST   GOES15 23.5 
2016JUL27 133000  1.5 1009.0  25.0  1.5 1.5 1.5  none  OFF  OFF   16.34  10.77  SHEAR    NA   -3.1   19.47  129.79  FCST   GOES15 23.5 
2016JUL27 140000  1.5 1009.0  25.0  1.5 1.5 1.5  none  OFF  OFF   16.14  10.96  SHEAR    NA   -3.1   19.50  129.84  FCST   GOES15 23.6 
2016JUL27 143000  1.5 1009.0  25.0  1.5 1.5 1.5  none  OFF  OFF   17.44  10.54  SHEAR    NA   -3.1   19.54  129.90  FCST   GOES15 23.6 
2016JUL27 150000  1.5 1010.0  25.0  1.5 1.5 1.5  none  OFF  OFF   18.14  12.12  SHEAR    NA   -1.7   19.53  129.67  FCST   GOES15 23.6 
2016JUL27 153000  1.5 1010.0  25.0  1.5 1.5 1.5  none  OFF  OFF   18.24  12.30  SHEAR    NA   -1.7   19.57  129.74  FCST   GOES15 23.7 
2016JUL27 160000  1.5 1010.0  25.0  1.5 1.5 1.5  none  OFF  OFF   18.34  12.78  SHEAR    NA   -1.7   19.60  129.80  FCST   GOES15 23.7 
2016JUL27 163000  1.5 1010.0  25.0  1.5 1.5 1.5  none  OFF  OFF   18.54  13.67  SHEAR    NA   -1.7   19.63  129.87  FCST   GOES15 23.7 
2016JUL27 170000  1.5 1010.0  25.0  1.5 1.5 1.5  none  OFF  OFF   18.84  13.92  SHEAR    NA   -1.7   19.67  129.93  FCST   GOES15 23.7 
2016JUL27 173000  1.5 1010.0  25.0  1.5 1.5 1.5  none  OFF  OFF   18.84  14.46  SHEAR    NA   -1.7   19.70  130.00  FCST   GOES15 23.7 
2016JUL27 180000  1.5 1010.0  25.0  1.5 1.5 1.5  none  OFF  OFF   19.24  15.06  SHEAR    NA   -1.7   19.73  130.06  FCST   GOES15 23.8 
2016JUL27 183000  1.5 1010.0  25.0  1.5 1.5 1.5  none  OFF  OFF   19.34  15.40  SHEAR    NA   -1.7   19.76  130.13  FCST   GOES15 23.8 
2016JUL27 190000  1.5 1010.0  25.0  1.5 1.5 1.5  none  OFF  OFF   19.44  15.67  SHEAR    NA   -1.7   19.80  130.20  FCST   GOES15 23.8 
2016JUL27 193000  1.5 1010.0  25.0  1.5 1.5 1.5  none  OFF  OFF   19.44  15.87  SHEAR    NA   -1.7   19.83  130.27  FCST   GOES15 23.8 
2016JUL27 200000  1.5 1010.0  25.0  1.5 1.5 1.5  none  OFF  OFF   19.64  16.36  SHEAR    NA   -1.7   19.86  130.34  FCST   GOES15 23.8 
2016JUL27 203000  1.5 1010.0  25.0  1.5 1.5 1.5  none  OFF  OFF   19.94  16.56  SHEAR    NA   -1.7   19.89  130.41  FCST   GOES15 23.9 
2016JUL27 210000  1.5 1010.0  25.0  1.5 1.5 1.5  none  OFF  OFF   20.04  16.90  SHEAR    NA   -1.7   19.92  130.48  FCST   GOES15 23.9 
2016JUL27 213000  1.5 1010.0  25.0  1.5 1.5 1.5  none  OFF  OFF   20.04  17.15  SHEAR    NA   -1.7   19.95  130.55  FCST   GOES15 23.9 
