=====  ADT-Version 8.2.1 =====
                  ----Intensity--- -Tno Values-- ---TnoCI Rules---  -Temperature-                    
           Time         MSLPVmax   Fnl Adj Ini   Cnstrnt Wkng Rpd    Cntr   Mean   Scene  EstRMW   MW   Storm Location  Fix
   Date    (UTC)   CI  (CKZ)(kts)  Tno Raw Raw    Limit  Flag Wkng  Region  Cloud  Type    (km)  Score   Lat     Lon    Mthd    Sat   VZA  Comments
2021SEP10 060000  4.9  962.7  87.4  4.4 4.2 3.8  0.7T6hr   ON  OFF  -45.16 -60.52  UNIFRM   NA   15.2   36.55   61.88  SPRL   GOES16 44.6 
2021SEP10 064000  4.8  964.5  84.8  4.3 4.1 3.9  0.7T6hr   ON  OFF  -43.16 -60.01  UNIFRM   NA   15.2   36.90   61.54  SPRL   GOES16 45.0 
2021SEP10 070000  4.7  959.9  82.2  4.4 4.9 5.2  0.5Thour  ON  OFF  -25.16 -59.37  EYE    -99   15.2   37.03   61.37  SPRL   GOES16 45.2 
2021SEP10 073000  4.6  961.7  79.6  4.4 4.7 4.7  none   ON  OFF  -38.16 -55.49  EYE    -99   15.2   37.09   61.59  SPRL   GOES16 45.2 
2021SEP10 080000  4.5  963.5  77.0  4.3 4.0 3.2  1.2T12hr  ON  OFF  -51.16 -53.33  UNIFRM   NA   15.2   37.20   61.69  SPRL   GOES16 45.3 
2021SEP10 083000  4.5  963.4  77.0  4.3 4.0 3.3  1.2T12hr  ON  OFF  -49.16 -53.25  UNIFRM   NA   15.2   37.34   61.57  SPRL   GOES16 45.5 
2021SEP10 090000  4.5  963.3  77.0  4.2 4.0 3.5  1.2T12hr  ON  OFF  -45.16 -56.64  UNIFRM   NA   15.2   37.75   61.61  SPRL   GOES16 45.9 
2021SEP10 094000  4.4  964.9  74.6  4.2 4.1 3.5  1.2T12hr  ON  OFF  -42.16 -52.39  UNIFRM   NA    4.9   37.93   61.24  SPRL   GOES16 46.2 
2021SEP10 100000  4.4  964.8  74.6  4.2 3.7 3.2  0.7T6hr   ON  FLG  -42.16 -51.36  UNIFRM   NA    4.9   38.07   61.17  SPRL   GOES16 46.4 
2021SEP10 103000  4.4  964.7  74.6  4.0 3.7 3.4  0.7T6hr   ON  FLG  -45.16 -50.60  UNIFRM   NA    4.9   38.39   61.32  SPRL   GOES16 46.7 
2021SEP10 110000  4.4  964.6  74.6  3.8 3.7 3.3  0.7T6hr   ON  FLG  -43.16 -48.67  UNIFRM   NA    4.9   38.50   61.09  SPRL   GOES16 46.9 
2021SEP10 114000  4.4  964.5  74.6  3.8 3.7 3.2  0.7T6hr   ON  FLG  -39.16 -48.54  UNIFRM   NA    7.3   38.80   60.80  SPRL   GOES16 47.3 
2021SEP10 120000  4.4  964.5  74.6  3.8 3.7 3.2  0.7T6hr   ON  FLG  -35.16 -50.16  UNIFRM   NA    7.3   38.75   60.85  SPRL   GOES16 47.2 
2021SEP10 123000  4.4  964.4  74.6  3.7 3.6 3.2  0.7T6hr   ON  FLG  -14.16 -47.06  CRVBND   NA    7.3   38.98   60.72  SPRL   GOES16 47.5 
2021SEP10 130000  4.4  964.4  74.6  3.6 3.7 3.1  0.7T6hr   ON  FLG  -23.16 -45.41  CRVBND   NA    7.3   39.10   60.45  SPRL   GOES16 47.7 
2021SEP10 133000  4.4  964.3  74.6  3.6 3.7 3.0  0.7T6hr   ON  FLG    9.34 -48.00  CRVBND   NA    7.3   39.15   60.63  SPRL   GOES16 47.7 
2021SEP10 140000  4.3  965.8  72.2  3.6 3.6 2.9  0.7T6hr   ON  OFF  -37.16 -40.32  CRVBND   NA    7.3   39.65   60.28  SPRL   GOES16 48.3 
2021SEP10 143000  4.3  965.7  72.2  3.6 3.6 2.7  0.7T6hr   ON  OFF  -41.16 -40.23  CRVBND   NA    7.3   39.85   60.17  SPRL   GOES16 48.5 
2021SEP10 150000  4.2  967.1  69.8  3.6 3.5 2.6  0.7T6hr   ON  OFF  -60.16 -37.92  UNIFRM   NA    7.3   40.25   60.17  SPRL   GOES16 49.0 
2021SEP10 154000  4.2  966.9  69.8  3.6 3.5 2.9  0.7T6hr   ON  OFF  -64.16 -39.64  RCDO   NA    7.3   40.64   59.98  SPRL   GOES16 49.4 
2021SEP10 160000  4.2  966.9  69.8  3.5 3.5 2.9  0.7T6hr   ON  OFF  -61.16 -41.02  RCDO   NA    7.3   40.80   59.88  SPRL   GOES16 49.6 
2021SEP10 164000  4.0  969.9  65.0  3.5 3.3 2.6  0.7T6hr   ON  OFF  -19.16 -39.37  CRVBND   NA    7.3   41.02   59.91  SPRL   GOES16 49.8 
2021SEP10 170000  3.8  972.4  61.0  3.4 3.1 2.3  0.7T6hr   ON  OFF   -7.16 -39.79  CRVBND   NA    7.3   40.94   59.86  FCST   GOES16 49.8 
2021SEP10 173000  3.8  972.3  61.0  3.3 3.1 2.1  0.7T6hr   ON  FLG   -3.66 -50.16  CRVBND   NA    7.3   41.20   59.67  FCST   GOES16 50.1 
2021SEP10 180000  3.8  972.2  61.0  3.3 3.1 2.1  0.7T6hr   ON  FLG   -6.16 -50.83  CRVBND   NA    7.3   41.47   59.46  FCST   GOES16 50.4 
2021SEP10 183000  3.7  971.7  59.0  3.2 3.0 2.2  0.7T6hr   ON  FLG  -20.16 -50.77  CRVBND   NA    7.3   41.75   59.25  FCST   GOES16 50.8 
2021SEP10 190000  3.6  972.5  57.0  3.2 3.3 3.3  none   ON  FLG  -51.16 -50.46  UNIFRM   NA    7.3   42.46   58.95  FCST   GOES16 51.6 
2021SEP10 193000  3.6  972.5  57.0  3.1 3.3 3.3  none   ON  FLG  -57.16 -49.54  UNIFRM   NA    3.0   42.49   59.15  FCST   GOES16 51.6 
2021SEP10 200000  3.6  972.4  57.0  3.2 3.6 3.6  none   ON  OFF  -53.16 -50.78  UNIFRM   NA    3.0   42.72   58.98  FCST   GOES16 51.9 
2021SEP10 203000  3.6  972.2  57.0  3.2 3.5 3.5  none   ON  OFF  -50.16 -50.32  UNIFRM   NA    3.0   43.18   58.09  SPRL   GOES16 52.6 
2021SEP10 210000  3.6  972.1  57.0  3.3 3.7 3.7  none   ON  OFF  -46.16 -49.78  UNIFRM   NA    3.0   43.45   57.86  SPRL   GOES16 53.0 
2021SEP10 214000  3.6  972.0  57.0  3.5 3.7 3.7  none   ON  OFF  -36.16 -48.41  EMBC     NA    3.0   43.72   57.53  SPRL   GOES16 53.3 
2021SEP10 220000  3.5  973.1  55.0  3.5 3.5 3.5  none   ON  OFF  -38.16 -47.20  EMBC     NA    3.0   43.90   57.36  SPRL   GOES16 53.6 
2021SEP10 223000  3.5  972.9  55.0  3.5 3.3 3.3  none  OFF  OFF  -32.16 -45.47  EMBC     NA    3.0   44.18   57.11  SPRL   GOES16 53.9 
2021SEP10 230000  3.5  972.8  55.0  3.4 3.0 2.7  0.5Thour  ON  OFF  -23.66 -37.43  EMBC     NA    3.0   44.61   57.20  FCST   GOES16 54.3 
2021SEP10 233000  3.5  972.6  55.0  3.3 3.0 2.0  0.5Thour  ON  OFF  -15.66 -34.07  CRVBND   NA    3.0   44.89   56.94  FCST   GOES16 54.7 
2021SEP11 000000  3.5  972.5  55.0  3.3 2.9 2.1  0.5Thour  ON  OFF   -8.66 -33.47  CRVBND   NA    3.0   45.17   56.68  FCST   GOES16 55.1 
2021SEP11 003000  3.5  967.4  55.0  3.1 2.8 2.1  0.5Thour  ON  FLG    6.84 -31.95  CRVBND   NA    3.0   45.45   56.41  FCST   GOES16 55.4 
2021SEP11 010000  3.5  967.3  55.0  3.0 2.8 2.3  0.5Thour  ON  FLG    8.34 -27.38  CRVBND   NA    3.0   45.74   56.14  FCST   GOES16 55.8 
2021SEP11 013000  3.5  967.2  55.0  2.9 2.6 2.3  0.5Thour  ON  FLG   -0.66 -28.83  CRVBND   NA    3.0   45.90   55.69  FCST   GOES16 56.1 
2021SEP11 020000  3.5  967.1  55.0  2.7 2.5 2.3  0.7T6hr   ON  FLG    4.34 -24.26  CRVBND   NA    3.0   46.20   55.43  FCST   GOES16 56.5 
2021SEP11 023000  3.5  967.0  55.0  2.8 3.3 3.3  none   ON  FLG    9.34 -20.96  SHEAR    NA    3.0   46.50   55.17  FCST   GOES16 56.9 
2021SEP11 030000  3.5  966.8  55.0  2.8 3.2 3.3  0.5Thour  ON  FLG    8.34 -18.16  SHEAR    NA    3.0   46.80   54.90  FCST   GOES16 57.3 
2021SEP11 033000  3.5  966.7  55.0  2.9 3.2 3.2  none   ON  OFF    9.34 -17.66  SHEAR    NA    3.0   47.10   54.62  FCST   GOES16 57.6 
2021SEP11 040000  3.5  966.6  55.0  2.9 3.1 3.1  none   ON  OFF   11.34 -17.45  SHEAR    NA    3.0   47.40   54.34  FCST   GOES16 58.0 
2021SEP11 043000  3.5  966.4  55.0  2.9 2.9 2.9  none   ON  OFF   11.84 -12.98  SHEAR    NA    3.0   47.69   54.06  FCST   GOES16 58.4 
2021SEP11 063000  3.1  970.1  47.0  3.0 3.0 3.0  none   ON  OFF    9.84 -13.47  SHEAR    NA    3.0   48.86   52.87  FCST   GOES16 59.9 
2021SEP11 070000  3.0  970.0  45.0  2.8 2.5 2.0  0.5Thour  ON  OFF    8.34 -15.24  CRVBND   NA    3.0   49.40   52.69  FCST   GOES16 60.5 
2021SEP11 073000  3.0  969.9  45.0  2.9 3.3 3.3  none   ON  OFF    9.84 -15.58  SHEAR    NA    3.0   49.76   52.52  FCST   GOES16 60.9 
2021SEP11 080000  3.0  969.7  45.0  3.0 3.3 3.3  none  OFF  OFF    9.34 -16.64  SHEAR    NA    3.0   50.07   52.25  FCST   GOES16 61.3 
2021SEP11 083000  3.0  969.6  45.0  3.0 3.2 3.2  none  OFF  OFF    8.84 -17.59  SHEAR    NA    3.0   50.39   51.98  FCST   GOES16 61.7 
2021SEP11 090000  3.0  969.4  45.0  2.9 2.5 2.4  0.5Thour  ON  OFF    7.34 -16.01  CRVBND   NA    3.0   50.70   51.70  FCST   GOES16 62.1 
2021SEP11 094000  3.0  969.3  45.0  2.8 2.5 2.1  0.5Thour  ON  OFF    6.84 -14.88  CRVBND   NA    3.5   51.11   51.32  FCST   GOES16 62.6 
2021SEP11 100000  3.0  969.2  45.0  2.8 2.4 2.2  0.5Thour  ON  OFF    6.84 -15.02  CRVBND   NA    3.5   51.32   51.13  FCST   GOES16 62.8 
2021SEP11 103000  3.0  969.0  45.0  2.7 2.3 2.1  0.5Thour  ON  FLG    7.84 -14.96  CRVBND   NA    3.5   51.62   50.84  FCST   GOES16 63.2 
2021SEP11 110000  3.0  968.9  45.0  2.6 2.4 2.4  none   ON  FLG    8.84 -13.76  SHEAR    NA    0.0   51.93   50.55  FCST   GOES16 63.6 
2021SEP11 113000  3.0  968.8  45.0  2.5 2.2 2.2  none   ON  FLG   10.34  -8.88  SHEAR    NA    0.0   52.23   50.25  FCST   GOES16 64.0 
2021SEP11 120000  3.0  968.6  45.0  2.3 2.1 2.1  none   ON  FLG   10.34  -5.93  SHEAR    NA    0.0   52.53   49.95  FCST   GOES16 64.3 
2021SEP11 123000  3.0  968.5  45.0  2.2 2.0 1.5  0.5Thour  ON  FLG   10.34  -3.83  SHEAR    NA    0.0   52.83   49.64  FCST   GOES16 64.7 
2021SEP11 130000  3.0  965.7  45.0  2.1 1.8 1.5  0.5Thour  ON  FLG   10.84  -0.69  SHEAR    NA    0.0   53.13   49.33  FCST   GOES16 65.1 
2021SEP11 133000  3.0  965.7  45.0  2.1 1.9 1.5  1.0T6hr   ON  FLG   11.34   5.38  SHEAR    NA    0.0   53.15   49.01  FCST   GOES16 65.2 
2021SEP11 140000  3.0  965.5  45.0  2.0 2.0 1.5  1.0T6hr   ON  FLG   11.34   6.39  SHEAR    NA    0.0   53.51   48.62  FCST   GOES16 65.7 
2021SEP11 143000  2.9  966.2  43.0  1.9 2.0 1.5  1.0T6hr   ON  FLG   11.34   9.09  SHEAR    NA    0.0   53.76   48.41  FCST   GOES16 66.0 
2021SEP11 150000  2.9  966.1  43.0  1.9 1.9 1.5  1.0T6hr   ON  FLG   11.34   9.82  SHEAR    NA    0.0   54.00   48.20  FCST   GOES16 66.3 
2021SEP11 153000  2.8  966.8  41.0  1.9 1.8 1.5  1.0T6hr   ON  FLG   11.34   9.71  SHEAR    NA    0.0   54.24   47.99  FCST   GOES16 66.5 
2021SEP11 160000  2.8  966.7  41.0  1.8 1.8 1.5  1.0T6hr   ON  FLG   10.84   9.49  SHEAR    NA    0.0   54.47   47.79  FCST   GOES16 66.8 
2021SEP11 163000  2.3  968.8  33.0  1.8 1.7 1.5  1.0T6hr   ON  ON    10.84   9.28  SHEAR    NA    0.0   54.71   47.59  FCST   GOES16 67.1 
2021SEP11 170000  2.3  968.7  33.0  1.8 1.6 1.5  1.0T6hr   ON  ON    10.34   8.80  SHEAR    NA    0.0   54.94   47.39  FCST   GOES16 67.4 
2021SEP11 173000  2.2  968.7  32.0  1.7 1.5 1.5  none   ON  ON     9.84   7.85  SHEAR    NA    0.0   55.16   47.19  FCST   GOES16 67.6 
2021SEP11 180000  2.1  968.7  31.0  1.6 1.5 1.5  none   ON  ON     9.34   6.64  SHEAR    NA    0.0   55.38   47.00  FCST   GOES16 67.9 
2021SEP11 183000  2.1  968.6  31.0  1.6 1.5 1.5  none   ON  ON     8.84   4.92  SHEAR    NA    0.0   55.60   46.81  FCST   GOES16 68.2 
2021SEP11 190000  2.0  968.6  30.0  1.5 1.5 1.5  none   ON  ON     7.84   2.64  SHEAR    NA    2.6   55.82   46.62  FCST   GOES16 68.4 
2021SEP11 193000  2.0  968.5  30.0  1.5 1.5 1.5  none   ON  ON     7.34   1.02  SHEAR    NA    2.6   56.03   46.44  FCST   GOES16 68.7 
2021SEP11 200000  2.0  968.4  30.0  1.5 1.5 1.5  none   ON  ON     6.84  -0.74  SHEAR    NA    2.6   56.24   46.26  FCST   GOES16 68.9 
2021SEP11 203000  1.9  968.4  29.0  1.5 1.5 1.5  none   ON  ON     5.34  -2.55  SHEAR    NA    2.6   56.45   46.08  FCST   GOES16 69.1 
2021SEP11 210000  1.9  968.3  29.0  1.5 1.5 1.5  none   ON  ON     1.34  -4.02  SHEAR    NA    3.2   56.65   45.90  FCST   GOES16 69.4 
2021SEP11 213000  1.9  968.2  29.0  1.5 1.5 1.5  none   ON  ON     0.34  -4.95  SHEAR    NA    3.2   56.85   45.73  FCST   GOES16 69.6 
2021SEP11 220000  1.8  968.1  28.0  1.5 1.5 1.5  none   ON  ON    -1.66  -5.97  SHEAR    NA    3.2   57.05   45.56  FCST   GOES16 69.8 
2021SEP11 223000  1.8  968.0  28.0  1.5 1.5 1.5  none   ON  ON    -3.66  -7.70  SHEAR    NA    3.2   57.24   45.39  FCST   GOES16 70.1 
2021SEP11 230000  1.8  967.9  28.0  1.5 2.0 2.5  0.5Thour  ON  ON    -4.66  -9.92  SHEAR    NA    3.2   57.43   45.22  FCST   GOES16 70.3 
2021SEP11 233000  1.7  967.7  27.0  1.5 1.5 1.5  none   ON  ON    -4.16 -12.07  SHEAR    NA    3.2   57.62   45.06  FCST   GOES16 70.5 

